,cts,industry
2020-05-17 04:00:00,44995.51730567,84791.93295453998
2020-05-17 06:00:00,43064.57921433999,84791.93295453998
2020-05-17 08:00:00,41843.399730549994,84791.93295453998
2020-05-17 10:00:00,42775.031071749996,84791.93295453998
2020-05-17 12:00:00,40958.72200866001,84791.93295453998
2020-05-17 14:00:00,37219.89779412,84791.93295453998
2020-05-17 16:00:00,37350.436826000005,84791.93295453998
2020-05-17 18:00:00,37653.30688356,84791.93295453998
2020-05-17 20:00:00,39155.148673300006,84791.93295453998
2020-05-17 22:00:00,35766.53638903001,84791.93295453998
2020-05-18 00:00:00,50529.60929171,85258.96077375999
2020-05-18 02:00:00,47509.215997219995,85258.96077375999
2020-05-18 04:00:00,52204.95142183001,85258.96077375999
2020-05-18 06:00:00,64381.77245663,85920.65363395998
2020-05-18 08:00:00,62902.91953400002,85937.97567045999
2020-05-18 10:00:00,57214.91707170999,85937.97567045999
2020-05-18 12:00:00,47694.8372336,85937.97567045999
2020-05-18 14:00:00,48872.467896430004,85937.97567045999
2020-05-18 16:00:00,44688.369773609986,85929.31465220999
2020-05-18 18:00:00,46552.614817420006,85920.65363395998
2020-05-18 20:00:00,50796.81310978999,85920.65363395998
2020-05-18 22:00:00,48103.48513466001,85589.80720386
2020-05-19 00:00:00,56321.750200669994,85258.96077375999
2020-05-19 02:00:00,53879.38158011999,85258.96077375999
2020-05-19 04:00:00,61478.188690869996,85258.96077375999
2020-05-19 06:00:00,80029.32635519002,85920.65363395998
2020-05-19 08:00:00,86558.77308572999,85937.97567045999
2020-05-19 10:00:00,76530.57718900002,85937.97567045999
2020-05-19 12:00:00,67528.18354433001,85937.97567045999
2020-05-19 14:00:00,61328.30848757998,85937.97567045999
2020-05-19 16:00:00,58114.16463520999,85929.31465220999
2020-05-19 18:00:00,54942.40978582,85920.65363395998
2020-05-19 20:00:00,55670.12480703,85920.65363395998
2020-05-19 22:00:00,50653.95797411999,85589.80720386
2020-05-20 00:00:00,59606.99065640998,85258.96077375999
2020-05-20 02:00:00,57684.146430739995,85258.96077375999
2020-05-20 04:00:00,65445.56984532,85258.96077375999
2020-05-20 06:00:00,85528.24656347003,85920.65363395998
2020-05-20 08:00:00,91596.17088207997,85937.97567045999
2020-05-20 10:00:00,80816.28298737,85937.97567045999
2020-05-20 12:00:00,72054.41025807001,85937.97567045999
2020-05-20 14:00:00,65726.85987056998,85937.97567045999
2020-05-20 16:00:00,62718.82059798002,85929.31465220999
2020-05-20 18:00:00,59398.64679121999,85920.65363395998
2020-05-20 20:00:00,60225.879129659996,85920.65363395998
2020-05-20 22:00:00,54342.31833073,85589.80720386
2020-05-21 00:00:00,60856.75425403998,84791.93295453998
2020-05-21 02:00:00,58268.391052030005,84791.93295453998
2020-05-21 04:00:00,73247.48784589997,84791.93295453998
2020-05-21 06:00:00,70294.65590245002,84791.93295453998
2020-05-21 08:00:00,65078.14378949,84791.93295453998
2020-05-21 10:00:00,63565.91512129999,84791.93295453998
2020-05-21 12:00:00,58869.857439960004,84791.93295453998
2020-05-21 14:00:00,56505.74325571001,84791.93295453998
2020-05-21 16:00:00,57488.82381633,84791.93295453998
2020-05-21 18:00:00,58095.17566653999,84791.93295453998
2020-05-21 20:00:00,60491.16610367001,84791.93295453998
2020-05-21 22:00:00,59532.87183155,84791.93295453998
2020-05-22 00:00:00,53180.21924238,85258.96077375999
2020-05-22 02:00:00,50151.34584362,85258.96077375999
2020-05-22 04:00:00,56105.93735413,85258.96077375999
2020-05-22 06:00:00,73822.71564482003,85920.65363395998
2020-05-22 08:00:00,80065.27428588,85937.97567045999
2020-05-22 10:00:00,71168.29763756998,85937.97567045999
2020-05-22 12:00:00,63198.377643030006,85937.97567045999
2020-05-22 14:00:00,56064.5838581,85937.97567045999
2020-05-22 16:00:00,53333.462384559985,85929.31465220999
2020-05-22 18:00:00,51544.09355210999,85920.65363395998
2020-05-22 20:00:00,51599.863462129986,85920.65363395998
2020-05-22 22:00:00,48209.05371435001,85589.80720386
2020-05-23 00:00:00,39639.27562715,84847.80891582
2020-05-23 02:00:00,36528.83128502,84847.80891582
2020-05-23 04:00:00,41571.20931764,84847.80891582
2020-05-23 06:00:00,59778.87083109001,85105.37317682001
2020-05-23 08:00:00,60819.99293364001,85122.69521332001
2020-05-23 10:00:00,56376.46162724,85122.69521332001
2020-05-23 12:00:00,47497.402605580006,85122.69521332001
2020-05-23 14:00:00,39332.44211648,85122.69521332001
2020-05-23 16:00:00,39004.35725227,85114.03419507001
2020-05-23 18:00:00,42057.801321179984,85105.37317682001
2020-05-23 20:00:00,40751.17650201001,85105.37317682001
2020-05-23 22:00:00,40004.61317889999,84976.59104632001
2020-05-24 00:00:00,35935.212148589984,84791.93295453998
2020-05-24 02:00:00,37503.36071531999,84791.93295453998
2020-05-24 04:00:00,46421.95631158,84791.93295453998
2020-05-24 06:00:00,43797.38520644003,84791.93295453998
